ulasan,label,tokens,normalized,stem,token_finish
setelah sekian lama menjadi keinginanakhirnya kesampaian juga ke pantai sembilan kebetulan waktu sampai di sana pas agak sepijadi bisa asik menikmati pantai  pantainya sangat landai dan berpasir putih setelah asik berfoto ria ,1,"['setelah', 'sekian', 'lama', 'menjadi', 'keinginanakhirnya', 'kesampaian', 'juga', 'ke', 'pantai', 'sembilan', 'kebetulan', 'waktu', 'sampai', 'di', 'sana', 'pas', 'agak', 'sepijadi', 'bisa', 'asik', 'menikmati', 'pantai', 'pantainya', 'sangat', 'landai', 'dan', 'berpasir', 'putih', 'setelah', 'asik', 'berfoto', 'ria']","['setelah', 'sekian', 'lama', 'menjadi', 'keinginanakhirnya', 'kesampaian', 'juga', 'pantai', 'sembilan', 'kebetulan', 'waktu', 'sampai', 'sana', 'agak', 'sepijadi', 'bisa', 'asik', 'menikmati', 'pantai', 'pantainya', 'sangat', 'landai', 'berpasir', 'putih', 'setelah', 'asik', 'berfoto']","['telah', 'sekian', 'lama', 'jadi', 'keinginanakhirnya', 'sampai', 'juga', 'pantai', 'sembilan', 'betul', 'waktu', 'sampai', 'sana', 'agak', 'sepijadi', 'bisa', 'asik', 'nikmat', 'pantai', 'pantai', 'sangat', 'landai', 'pasir', 'putih', 'telah', 'asik', 'foto']","['sekian', 'keinginanakhirnya', 'pantai', 'sembilan', 'sepijadi', 'asik', 'nikmat', 'pantai', 'pantai', 'landai', 'pasir', 'putih', 'asik', 'foto']"
pantai sembilan aku gak bisa move on  sempat kesini tanggal  agustus silam kesini nyewa cottage k per malam dapet free breakfast dari pak kades bringsang makasih ya pak hehe seneng ,1,"['pantai', 'sembilan', 'aku', 'gak', 'bisa', 'move', 'on', 'sempat', 'kesini', 'tanggal', 'agustus', 'silam', 'kesini', 'nyewa', 'cottage', 'k', 'per', 'malam', 'dapet', 'free', 'breakfast', 'dari', 'pak', 'kades', 'bringsang', 'makasih', 'ya', 'pak', 'hehe', 'seneng']","['pantai', 'sembilan', 'enggak', 'bisa', 'move', 'sempat', 'kesini', 'tanggal', 'agustus', 'silam', 'kesini', 'nyewa', 'cottage', 'malam', 'dapat', 'free', 'breakfast', 'dari', 'kades', 'bringsang', 'terima', 'kasih', 'hehe', 'senang']","['pantai', 'sembilan', 'enggak', 'bisa', 'move', 'sempat', 'kesini', 'tanggal', 'agustus', 'silam', 'kesini', 'nyewa', 'cottage', 'malam', 'dapat', 'free', 'breakfast', 'dari', 'kades', 'bringsang', 'terima', 'kasih', 'hehe', 'senang']","['pantai', 'sembilan', 'move', 'kesini', 'tanggal', 'agustus', 'silam', 'kesini', 'nyewa', 'cottage', 'malam', 'free', 'breakfast', 'kades', 'bringsang', 'terima', 'kasih', 'hehe', 'senang']"
bersih aman dan bagus bangettttttt,1,"['bersih', 'aman', 'dan', 'bagus', 'bangettttttt']","['bersih', 'aman', 'bagus', 'banget']","['bersih', 'aman', 'bagus', 'banget']","['bersih', 'aman', 'bagus', 'banget']"
pantainya masih alami lautnya jernih udara segar suasananya oke banget buat nyantai ada penginapannya juga jadi mempermudah buat yg jauh dn mau brlama disana harga masuknya juga terjangkau ada wahana banana boat nya juga oke deh pokoknya,1,"['pantainya', 'masih', 'alami', 'lautnya', 'jernih', 'udara', 'segar', 'suasananya', 'oke', 'banget', 'buat', 'nyantai', 'ada', 'penginapannya', 'juga', 'jadi', 'mempermudah', 'buat', 'yg', 'jauh', 'dn', 'mau', 'brlama', 'disana', 'harga', 'masuknya', 'juga', 'terjangkau', 'ada', 'wahana', 'banana', 'boat', 'nya', 'juga', 'oke', 'deh', 'pokoknya']","['pantainya', 'masih', 'alami', 'lautnya', 'jernih', 'udara', 'segar', 'suasananya', 'banget', 'buat', 'nyantai', 'penginapannya', 'juga', 'jadi', 'mempermudah', 'buat', 'yang', 'jauh', 'brlama', 'disana', 'harga', 'masuknya', 'juga', 'terjangkau', 'wahana', 'banana', 'boat', 'juga', 'pokoknya']","['pantai', 'masih', 'alami', 'laut', 'jernih', 'udara', 'segar', 'suasana', 'banget', 'buat', 'nyantai', 'inap', 'juga', 'jadi', 'mudah', 'buat', 'yang', 'jauh', 'brlama', 'sana', 'harga', 'masuk', 'juga', 'jangkau', 'wahana', 'banana', 'boat', 'juga', 'pokok']","['pantai', 'alami', 'laut', 'jernih', 'udara', 'segar', 'suasana', 'banget', 'nyantai', 'inap', 'mudah', 'brlama', 'harga', 'masuk', 'jangkau', 'wahana', 'banana', 'boat', 'pokok']"
pantai ini sangat indah dan menarik saya satu kali kesana tapi untuk sampai ke sana harus menyeberangi lautan dari pelabuhan tanjung ikut perahu mesin dengan biaya  per orang,1,"['pantai', 'ini', 'sangat', 'indah', 'dan', 'menarik', 'saya', 'satu', 'kali', 'kesana', 'tapi', 'untuk', 'sampai', 'ke', 'sana', 'harus', 'menyeberangi', 'lautan', 'dari', 'pelabuhan', 'tanjung', 'ikut', 'perahu', 'mesin', 'dengan', 'biaya', 'per', 'orang']","['pantai', 'sangat', 'indah', 'menarik', 'saya', 'satu', 'kali', 'kesana', 'tapi', 'untuk', 'sampai', 'sana', 'harus', 'menyeberangi', 'lautan', 'dari', 'pelabuhan', 'tanjung', 'ikut', 'perahu', 'mesin', 'dengan', 'biaya', 'orang']","['pantai', 'sangat', 'indah', 'tarik', 'saya', 'satu', 'kali', 'kesana', 'tapi', 'untuk', 'sampai', 'sana', 'harus', 'rang', 'laut', 'dari', 'labuh', 'tanjung', 'ikut', 'perahu', 'mesin', 'dengan', 'biaya', 'orang']","['pantai', 'indah', 'tarik', 'kali', 'kesana', 'rang', 'laut', 'labuh', 'tanjung', 'perahu', 'mesin', 'biaya', 'orang']"
view nya bagus tp klo siang panas banget,1,"['view', 'nya', 'bagus', 'tp', 'klo', 'siang', 'panas', 'banget']","['view', 'bagus', 'tapi', 'kalo', 'siang', 'panas', 'banget']","['view', 'bagus', 'tapi', 'kalo', 'siang', 'panas', 'banget']","['view', 'bagus', 'siang', 'panas', 'banget']"
pantai sembilan kini sudah jadi salah satu destinasi jika berkunjung ke sumenep madura perjalanan pelabuhan sekitar  menit dari kota sumenep dan  menit lagi untuk nyebrang ke pulau giligenting disana sudah tersedia permainan air ,1,"['pantai', 'sembilan', 'kini', 'sudah', 'jadi', 'salah', 'satu', 'destinasi', 'jika', 'berkunjung', 'ke', 'sumenep', 'madura', 'perjalanan', 'pelabuhan', 'sekitar', 'menit', 'dari', 'kota', 'sumenep', 'dan', 'menit', 'lagi', 'untuk', 'nyebrang', 'ke', 'pulau', 'giligenting', 'disana', 'sudah', 'tersedia', 'permainan', 'air']","['pantai', 'sembilan', 'kini', 'sudah', 'jadi', 'salah', 'satu', 'destinasi', 'jika', 'berkunjung', 'sumenep', 'madura', 'perjalanan', 'pelabuhan', 'sekitar', 'menit', 'dari', 'kota', 'sumenep', 'menit', 'lagi', 'untuk', 'nyebrang', 'pulau', 'giligenting', 'disana', 'sudah', 'tersedia', 'permainan']","['pantai', 'sembilan', 'kini', 'sudah', 'jadi', 'salah', 'satu', 'destinasi', 'jika', 'kunjung', 'sumenep', 'madura', 'jalan', 'labuh', 'sekitar', 'menit', 'dari', 'kota', 'sumenep', 'menit', 'lagi', 'untuk', 'nyebrang', 'pulau', 'giligenting', 'sana', 'sudah', 'sedia', 'main']","['pantai', 'sembilan', 'salah', 'destinasi', 'kunjung', 'sumenep', 'madura', 'jalan', 'labuh', 'menit', 'kota', 'sumenep', 'menit', 'nyebrang', 'pulau', 'giligenting', 'sedia', 'main']"
bagus banget rekomended lah,1,"['bagus', 'banget', 'rekomended', 'lah']","['bagus', 'banget', 'rekomended']","['bagus', 'banget', 'rekomended']","['bagus', 'banget', 'rekomended']"
semoga tetap terjaga kebersihannya,1,"['semoga', 'tetap', 'terjaga', 'kebersihannya']","['semoga', 'tetap', 'terjaga', 'kebersihannya']","['moga', 'tetap', 'jaga', 'bersih']","['moga', 'jaga', 'bersih']"
nyaman lah,1,"['nyaman', 'lah']",['nyaman'],['nyaman'],['nyaman']
boljug bagus murah tp ati sama makelar nya ya,1,"['boljug', 'bagus', 'murah', 'tp', 'ati', 'sama', 'makelar', 'nya', 'ya']","['boljug', 'bagus', 'murah', 'tapi', 'sama', 'makelar']","['boljug', 'bagus', 'murah', 'tapi', 'sama', 'makelar']","['boljug', 'bagus', 'murah', 'makelar']"
pemandangan yang sangat menakjubkan di lokasi wisata pantai sembilan sumenep tidak rugi saya bersama keluarga datang dari jauh bisa disuguhkan pemandangan dari pantai sembilan semoga pihak pihak pengelola dan yang terkait selalu ,1,"['pemandangan', 'yang', 'sangat', 'menakjubkan', 'di', 'lokasi', 'wisata', 'pantai', 'sembilan', 'sumenep', 'tidak', 'rugi', 'saya', 'bersama', 'keluarga', 'datang', 'dari', 'jauh', 'bisa', 'disuguhkan', 'pemandangan', 'dari', 'pantai', 'sembilan', 'semoga', 'pihak', 'pihak', 'pengelola', 'dan', 'yang', 'terkait', 'selalu']","['pemandangan', 'yang', 'sangat', 'menakjubkan', 'lokasi', 'wisata', 'pantai', 'sembilan', 'sumenep', 'tidak', 'rugi', 'saya', 'bersama', 'keluarga', 'datang', 'dari', 'jauh', 'bisa', 'disuguhkan', 'pemandangan', 'dari', 'pantai', 'sembilan', 'semoga', 'pihak', 'pihak', 'pengelola', 'yang', 'terkait', 'selalu']","['pandang', 'yang', 'sangat', 'takjub', 'lokasi', 'wisata', 'pantai', 'sembilan', 'sumenep', 'tidak', 'rugi', 'saya', 'sama', 'keluarga', 'datang', 'dari', 'jauh', 'bisa', 'suguh', 'pandang', 'dari', 'pantai', 'sembilan', 'moga', 'pihak', 'pihak', 'kelola', 'yang', 'kait', 'selalu']","['pandang', 'takjub', 'lokasi', 'wisata', 'pantai', 'sembilan', 'sumenep', 'rugi', 'keluarga', 'suguh', 'pandang', 'pantai', 'sembilan', 'moga', 'kelola', 'kait']"
tempat yg sangat bagus untuk istirahat,1,"['tempat', 'yg', 'sangat', 'bagus', 'untuk', 'istirahat']","['tempat', 'yang', 'sangat', 'bagus', 'untuk', 'istirahat']","['tempat', 'yang', 'sangat', 'bagus', 'untuk', 'istirahat']","['bagus', 'istirahat']"
pantainya keren penduduknya ramah banget,1,"['pantainya', 'keren', 'penduduknya', 'ramah', 'banget']","['pantainya', 'keren', 'penduduknya', 'ramah', 'banget']","['pantai', 'keren', 'duduk', 'ramah', 'banget']","['pantai', 'keren', 'duduk', 'ramah', 'banget']"
cocok buat liburan keluarga,1,"['cocok', 'buat', 'liburan', 'keluarga']","['cocok', 'buat', 'liburan', 'keluarga']","['cocok', 'buat', 'libur', 'keluarga']","['cocok', 'libur', 'keluarga']"
pantai  mantab lah ciptaanmu ya rob,1,"['pantai', 'mantab', 'lah', 'ciptaanmu', 'ya', 'rob']","['pantai', 'mantab', 'ciptaanmu']","['pantai', 'mantab', 'cipta']","['pantai', 'mantab', 'cipta']"
pantai di pulau madura indah pasir putih,1,"['pantai', 'di', 'pulau', 'madura', 'indah', 'pasir', 'putih']","['pantai', 'pulau', 'madura', 'indah', 'pasir', 'putih']","['pantai', 'pulau', 'madura', 'indah', 'pasir', 'putih']","['pantai', 'pulau', 'madura', 'indah', 'pasir', 'putih']"
menurut saya cukup bagus kemarin saya lewat pelabuhan lewat saronggi kemudian naik kapal kecil bisa bawa motor juga airnya jernih sayang saya kemarin tidak bawa ganti,1,"['menurut', 'saya', 'cukup', 'bagus', 'kemarin', 'saya', 'lewat', 'pelabuhan', 'lewat', 'saronggi', 'kemudian', 'naik', 'kapal', 'kecil', 'bisa', 'bawa', 'motor', 'juga', 'airnya', 'jernih', 'sayang', 'saya', 'kemarin', 'tidak', 'bawa', 'ganti']","['menurut', 'saya', 'cukup', 'bagus', 'kemarin', 'saya', 'lewat', 'pelabuhan', 'lewat', 'saronggi', 'kemudian', 'naik', 'kapal', 'kecil', 'bisa', 'bawa', 'motor', 'juga', 'airnya', 'jernih', 'sayang', 'saya', 'kemarin', 'tidak', 'bawa', 'ganti']","['turut', 'saya', 'cukup', 'bagus', 'kemarin', 'saya', 'lewat', 'labuh', 'lewat', 'saronggi', 'kemudian', 'naik', 'kapal', 'kecil', 'bisa', 'bawa', 'motor', 'juga', 'air', 'jernih', 'sayang', 'saya', 'kemarin', 'tidak', 'bawa', 'ganti']","['bagus', 'kemarin', 'labuh', 'saronggi', 'kapal', 'bawa', 'motor', 'air', 'jernih', 'sayang', 'kemarin', 'bawa', 'ganti']"
sayang aja tidak ada tempat penitipan barang sehingga kalau misal ingin berenang semua harus jagain barang bawaannya harus mantau terus ,0,"['sayang', 'aja', 'tidak', 'ada', 'tempat', 'penitipan', 'barang', 'sehingga', 'kalau', 'misal', 'ingin', 'berenang', 'semua', 'harus', 'jagain', 'barang', 'bawaannya', 'harus', 'mantau', 'terus']","['sayang', 'saja', 'tidak', 'tempat', 'penitipan', 'barang', 'sehingga', 'kalau', 'misal', 'ingin', 'berenang', 'semua', 'harus', 'jaga', 'barang', 'bawaannya', 'harus', 'mantau', 'terus']","['sayang', 'saja', 'tidak', 'tempat', 'titip', 'barang', 'sehingga', 'kalau', 'misal', 'ingin', 'renang', 'semua', 'harus', 'jaga', 'barang', 'bawa', 'harus', 'mantau', 'terus']","['sayang', 'titip', 'barang', 'renang', 'jaga', 'barang', 'bawa', 'mantau']"
pantai yg indahrecommended buat trip wisata,1,"['pantai', 'yg', 'indahrecommended', 'buat', 'trip', 'wisata']","['pantai', 'yang', 'indahrecommended', 'buat', 'trip', 'wisata']","['pantai', 'yang', 'indahrecommended', 'buat', 'trip', 'wisata']","['pantai', 'indahrecommended', 'trip', 'wisata']"
tempatnya bagus dan menarik buat liburan bersih dan ada beberapa atraksi seperti banana boat dll sayang transportasi kesana saat ini menggunakan perahu nelayan yang tidak setiap saat sedia untuk berangkat harus menunggu,1,"['tempatnya', 'bagus', 'dan', 'menarik', 'buat', 'liburan', 'bersih', 'dan', 'ada', 'beberapa', 'atraksi', 'seperti', 'banana', 'boat', 'dll', 'sayang', 'transportasi', 'kesana', 'saat', 'ini', 'menggunakan', 'perahu', 'nelayan', 'yang', 'tidak', 'setiap', 'saat', 'sedia', 'untuk', 'berangkat', 'harus', 'menunggu']","['tempatnya', 'bagus', 'menarik', 'buat', 'liburan', 'bersih', 'beberapa', 'atraksi', 'seperti', 'banana', 'boat', 'sayang', 'transportasi', 'kesana', 'saat', 'menggunakan', 'perahu', 'nelayan', 'yang', 'tidak', 'setiap', 'saat', 'sedia', 'untuk', 'berangkat', 'harus', 'menunggu']","['tempat', 'bagus', 'tarik', 'buat', 'libur', 'bersih', 'beberapa', 'atraksi', 'seperti', 'banana', 'boat', 'sayang', 'transportasi', 'kesana', 'saat', 'guna', 'perahu', 'nelayan', 'yang', 'tidak', 'tiap', 'saat', 'sedia', 'untuk', 'berangkat', 'harus', 'tunggu']","['bagus', 'tarik', 'libur', 'bersih', 'atraksi', 'banana', 'boat', 'sayang', 'transportasi', 'kesana', 'perahu', 'nelayan', 'sedia', 'berangkat', 'tunggu']"
keren dan cocok amat buat weekend bareng keluarga atau teman,1,"['keren', 'dan', 'cocok', 'amat', 'buat', 'weekend', 'bareng', 'keluarga', 'atau', 'teman']","['keren', 'cocok', 'amat', 'buat', 'weekend', 'bareng', 'keluarga', 'atau', 'teman']","['keren', 'cocok', 'amat', 'buat', 'weekend', 'bareng', 'keluarga', 'atau', 'teman']","['keren', 'cocok', 'weekend', 'bareng', 'keluarga', 'teman']"
tempat yg bisa memberikan pikiran fress,1,"['tempat', 'yg', 'bisa', 'memberikan', 'pikiran', 'fress']","['tempat', 'yang', 'bisa', 'memberikan', 'pikiran', 'fress']","['tempat', 'yang', 'bisa', 'beri', 'pikir', 'fress']","['pikir', 'fress']"
pantai yang terletak di kabupaten sumenep kurang lebih    menit untuk menyebrang ke pulau ini terdapat warga yang tinggal di pulau ini kalau tidak salah ada sekolah dasar juga terdapat spot  spot foto yang instagramable di tempat ,1,"['pantai', 'yang', 'terletak', 'di', 'kabupaten', 'sumenep', 'kurang', 'lebih', 'menit', 'untuk', 'menyebrang', 'ke', 'pulau', 'ini', 'terdapat', 'warga', 'yang', 'tinggal', 'di', 'pulau', 'ini', 'kalau', 'tidak', 'salah', 'ada', 'sekolah', 'dasar', 'juga', 'terdapat', 'spot', 'spot', 'foto', 'yang', 'instagramable', 'di', 'tempat']","['pantai', 'yang', 'terletak', 'kabupaten', 'sumenep', 'kurang', 'lebih', 'menit', 'untuk', 'menyebrang', 'pulau', 'terdapat', 'warga', 'yang', 'tinggal', 'pulau', 'kalau', 'tidak', 'salah', 'sekolah', 'dasar', 'juga', 'terdapat', 'spot', 'spot', 'foto', 'yang', 'instagramable', 'tempat']","['pantai', 'yang', 'letak', 'kabupaten', 'sumenep', 'kurang', 'lebih', 'menit', 'untuk', 'menyebrang', 'pulau', 'dapat', 'warga', 'yang', 'tinggal', 'pulau', 'kalau', 'tidak', 'salah', 'sekolah', 'dasar', 'juga', 'dapat', 'spot', 'spot', 'foto', 'yang', 'instagramable', 'tempat']","['pantai', 'letak', 'kabupaten', 'sumenep', 'menit', 'menyebrang', 'pulau', 'warga', 'tinggal', 'pulau', 'salah', 'sekolah', 'dasar', 'spot', 'spot', 'foto', 'instagramable']"
salah satu pantai di pulau kecil kab sumenep yang keren abiz sesuai banget dengan ekspektasi gak nyesel udah jauh datang tempat ini dapat dijangkau dengan naik kapal motor dari dermaga saronggi dengan biaya rp per orang ,1,"['salah', 'satu', 'pantai', 'di', 'pulau', 'kecil', 'kab', 'sumenep', 'yang', 'keren', 'abiz', 'sesuai', 'banget', 'dengan', 'ekspektasi', 'gak', 'nyesel', 'udah', 'jauh', 'datang', 'tempat', 'ini', 'dapat', 'dijangkau', 'dengan', 'naik', 'kapal', 'motor', 'dari', 'dermaga', 'saronggi', 'dengan', 'biaya', 'rp', 'per', 'orang']","['salah', 'satu', 'pantai', 'pulau', 'kecil', 'sumenep', 'yang', 'keren', 'habis', 'sesuai', 'banget', 'dengan', 'ekspektasi', 'enggak', 'menyesal', 'sudah', 'jauh', 'datang', 'tempat', 'dapat', 'dijangkau', 'dengan', 'naik', 'kapal', 'motor', 'dari', 'dermaga', 'saronggi', 'dengan', 'biaya', 'orang']","['salah', 'satu', 'pantai', 'pulau', 'kecil', 'sumenep', 'yang', 'keren', 'habis', 'sesuai', 'banget', 'dengan', 'ekspektasi', 'enggak', 'sesal', 'sudah', 'jauh', 'datang', 'tempat', 'dapat', 'jangkau', 'dengan', 'naik', 'kapal', 'motor', 'dari', 'dermaga', 'saronggi', 'dengan', 'biaya', 'orang']","['salah', 'pantai', 'pulau', 'sumenep', 'keren', 'habis', 'sesuai', 'banget', 'ekspektasi', 'sesal', 'jangkau', 'kapal', 'motor', 'dermaga', 'saronggi', 'biaya', 'orang']"
mantaaaap bahagia itu sederhana n tdk hrs mahal yg penting happy,1,"['mantaaaap', 'bahagia', 'itu', 'sederhana', 'n', 'tdk', 'hrs', 'mahal', 'yg', 'penting', 'happy']","['mantaaaap', 'bahagia', 'sederhana', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'happy']","['mantaaaap', 'bahagia', 'sederhana', 'tidak', 'harus', 'mahal', 'yang', 'penting', 'happy']","['mantaaaap', 'bahagia', 'sederhana', 'mahal', 'happy']"
alam semesta yg sungguh mengejutkan keindahnnya tampak dalam oantai sembilan sumenep madura,1,"['alam', 'semesta', 'yg', 'sungguh', 'mengejutkan', 'keindahnnya', 'tampak', 'dalam', 'oantai', 'sembilan', 'sumenep', 'madura']","['alam', 'semesta', 'yang', 'sungguh', 'mengejutkan', 'keindahnnya', 'tampak', 'dalam', 'oantai', 'sembilan', 'sumenep', 'madura']","['alam', 'semesta', 'yang', 'sungguh', 'kejut', 'keindahnnya', 'tampak', 'dalam', 'oantai', 'sembilan', 'sumenep', 'madura']","['alam', 'semesta', 'sungguh', 'kejut', 'keindahnnya', 'oantai', 'sembilan', 'sumenep', 'madura']"
pantainya baguscuman akses kepantai harus naik perahu untuk menujuh kepantai,1,"['pantainya', 'baguscuman', 'akses', 'kepantai', 'harus', 'naik', 'perahu', 'untuk', 'menujuh', 'kepantai']","['pantainya', 'baguscuman', 'akses', 'kepantai', 'harus', 'naik', 'perahu', 'untuk', 'menujuh', 'kepantai']","['pantai', 'baguscuman', 'akses', 'pantai', 'harus', 'naik', 'perahu', 'untuk', 'tujuh', 'pantai']","['pantai', 'baguscuman', 'akses', 'pantai', 'perahu', 'tujuh', 'pantai']"
tempat wajib bagi para petualang,1,"['tempat', 'wajib', 'bagi', 'para', 'petualang']","['tempat', 'wajib', 'bagi', 'para', 'petualang']","['tempat', 'wajib', 'bagi', 'para', 'tualang']","['wajib', 'tualang']"
pantai yg cantik,1,"['pantai', 'yg', 'cantik']","['pantai', 'yang', 'cantik']","['pantai', 'yang', 'cantik']","['pantai', 'cantik']"
dibalik sebutannya sebagai wilayah penghasil garam pulau madura juga memiliki destinasi wisata yang tak kalah indah seperti gili labak yang terletak di kabupaten sumenep salah satunya namun barubaru ini kembali lagi terdapat sebuah ,1,"['dibalik', 'sebutannya', 'sebagai', 'wilayah', 'penghasil', 'garam', 'pulau', 'madura', 'juga', 'memiliki', 'destinasi', 'wisata', 'yang', 'tak', 'kalah', 'indah', 'seperti', 'gili', 'labak', 'yang', 'terletak', 'di', 'kabupaten', 'sumenep', 'salah', 'satunya', 'namun', 'barubaru', 'ini', 'kembali', 'lagi', 'terdapat', 'sebuah']","['dibalik', 'sebutannya', 'sebagai', 'wilayah', 'penghasil', 'garam', 'pulau', 'madura', 'juga', 'memiliki', 'destinasi', 'wisata', 'yang', 'kalah', 'indah', 'seperti', 'gili', 'labak', 'yang', 'terletak', 'kabupaten', 'sumenep', 'salah', 'satunya', 'namun', 'barubaru', 'kembali', 'lagi', 'terdapat', 'sebuah']","['balik', 'sebut', 'bagai', 'wilayah', 'hasil', 'garam', 'pulau', 'madura', 'juga', 'milik', 'destinasi', 'wisata', 'yang', 'kalah', 'indah', 'seperti', 'gili', 'labak', 'yang', 'letak', 'kabupaten', 'sumenep', 'salah', 'satu', 'namun', 'barubaru', 'kembali', 'lagi', 'dapat', 'buah']","['wilayah', 'hasil', 'garam', 'pulau', 'madura', 'milik', 'destinasi', 'wisata', 'kalah', 'indah', 'gili', 'labak', 'letak', 'kabupaten', 'sumenep', 'salah', 'barubaru', 'buah']"
pantai bersih aman nyaman fasilitas oke punya dan harga yang relatif murah serta akses yang dapat mudah di jangkau menjadi pilihan wisata pulau dan pantai terdekat dari pusat kota sumenep,1,"['pantai', 'bersih', 'aman', 'nyaman', 'fasilitas', 'oke', 'punya', 'dan', 'harga', 'yang', 'relatif', 'murah', 'serta', 'akses', 'yang', 'dapat', 'mudah', 'di', 'jangkau', 'menjadi', 'pilihan', 'wisata', 'pulau', 'dan', 'pantai', 'terdekat', 'dari', 'pusat', 'kota', 'sumenep']","['pantai', 'bersih', 'aman', 'nyaman', 'fasilitas', 'punya', 'harga', 'yang', 'relatif', 'murah', 'serta', 'akses', 'yang', 'dapat', 'mudah', 'jangkau', 'menjadi', 'pilihan', 'wisata', 'pulau', 'pantai', 'terdekat', 'dari', 'pusat', 'kota', 'sumenep']","['pantai', 'bersih', 'aman', 'nyaman', 'fasilitas', 'punya', 'harga', 'yang', 'relatif', 'murah', 'serta', 'akses', 'yang', 'dapat', 'mudah', 'jangkau', 'jadi', 'pilih', 'wisata', 'pulau', 'pantai', 'dekat', 'dari', 'pusat', 'kota', 'sumenep']","['pantai', 'bersih', 'aman', 'nyaman', 'fasilitas', 'harga', 'relatif', 'murah', 'akses', 'mudah', 'jangkau', 'pilih', 'wisata', 'pulau', 'pantai', 'pusat', 'kota', 'sumenep']"
pemandangannya bagus fasilitas sudah membasahi cuman memang disarankan bisa menginap karena pasti akan merasa tidak puas kalau hanya beberapa jam saja disana,1,"['pemandangannya', 'bagus', 'fasilitas', 'sudah', 'membasahi', 'cuman', 'memang', 'disarankan', 'bisa', 'menginap', 'karena', 'pasti', 'akan', 'merasa', 'tidak', 'puas', 'kalau', 'hanya', 'beberapa', 'jam', 'saja', 'disana']","['pemandangannya', 'bagus', 'fasilitas', 'sudah', 'membasahi', 'cuman', 'memang', 'disarankan', 'bisa', 'menginap', 'karena', 'pasti', 'akan', 'merasa', 'tidak', 'puas', 'kalau', 'hanya', 'beberapa', 'saja', 'disana']","['pandang', 'bagus', 'fasilitas', 'sudah', 'basah', 'cuman', 'memang', 'saran', 'bisa', 'inap', 'karena', 'pasti', 'akan', 'rasa', 'tidak', 'puas', 'kalau', 'hanya', 'beberapa', 'saja', 'sana']","['pandang', 'bagus', 'fasilitas', 'basah', 'cuman', 'saran', 'inap', 'puas']"
mantap buat liburan,1,"['mantap', 'buat', 'liburan']","['mantap', 'buat', 'liburan']","['mantap', 'buat', 'libur']","['mantap', 'libur']"
kecewa banget jauh tnya hotel kurang layak mahal ,0,"['kecewa', 'banget', 'jauh', 'tnya', 'hotel', 'kurang', 'layak', 'mahal']","['kecewa', 'banget', 'jauh', 'tanya', 'hotel', 'kurang', 'layak', 'mahal']","['kecewa', 'banget', 'jauh', 'tanya', 'hotel', 'kurang', 'layak', 'mahal']","['kecewa', 'banget', 'hotel', 'layak', 'mahal']"
pemandangan pantainya yang indah dan bersih,1,"['pemandangan', 'pantainya', 'yang', 'indah', 'dan', 'bersih']","['pemandangan', 'pantainya', 'yang', 'indah', 'bersih']","['pandang', 'pantai', 'yang', 'indah', 'bersih']","['pandang', 'pantai', 'indah', 'bersih']"
istimewa pantainya bersih  tenang dan asri,1,"['istimewa', 'pantainya', 'bersih', 'tenang', 'dan', 'asri']","['istimewa', 'pantainya', 'bersih', 'tenang', 'asri']","['istimewa', 'pantai', 'bersih', 'tenang', 'asri']","['istimewa', 'pantai', 'bersih', 'tenang', 'asri']"
banyak fasilitas pantai d sana harganya terjamin bisa snorklingkanobanana bot ada juga tempat untuk nginap yang nyaman ada warung makan tempat nyanyi nyanyi banyak pokoknya,1,"['banyak', 'fasilitas', 'pantai', 'd', 'sana', 'harganya', 'terjamin', 'bisa', 'snorklingkanobanana', 'bot', 'ada', 'juga', 'tempat', 'untuk', 'nginap', 'yang', 'nyaman', 'ada', 'warung', 'makan', 'tempat', 'nyanyi', 'nyanyi', 'banyak', 'pokoknya']","['banyak', 'fasilitas', 'pantai', 'sana', 'harganya', 'terjamin', 'bisa', 'snorklingkanobanana', 'juga', 'tempat', 'untuk', 'nginap', 'yang', 'nyaman', 'warung', 'makan', 'tempat', 'nyanyi', 'nyanyi', 'banyak', 'pokoknya']","['banyak', 'fasilitas', 'pantai', 'sana', 'harga', 'jamin', 'bisa', 'snorklingkanobanana', 'juga', 'tempat', 'untuk', 'nginap', 'yang', 'nyaman', 'warung', 'makan', 'tempat', 'nyanyi', 'nyanyi', 'banyak', 'pokok']","['fasilitas', 'pantai', 'harga', 'jamin', 'snorklingkanobanana', 'nginap', 'nyaman', 'warung', 'makan', 'nyanyi', 'nyanyi', 'pokok']"
